Country,State,County,Date,Confirmed,Deaths,Recovered,Confirmed_New,Deaths_New,Recovered_New
Australia,Cruise Ship,n/a,03-12-2020,0.0,0.0,0.0,0.0,0.0,0.0
Australia,Cruise Ship,n/a,03-13-2020,0.0,0.0,0.0,0.0,0.0,0.0
Australia,Cruise Ship,n/a,03-14-2020,0.0,0.0,0.0,0.0,0.0,0.0
Australia,Cruise Ship,n/a,03-15-2020,0.0,0.0,0.0,0.0,0.0,0.0
Australia,Cruise Ship,n/a,03-16-2020,0.0,0.0,0.0,0.0,0.0,0.0
Australia,Cruise Ship,n/a,03-17-2020,0.0,0.0,0.0,0.0,0.0,0.0
Australia,Cruise Ship,n/a,03-18-2020,0.0,0.0,0.0,0.0,0.0,0.0
Australia,Cruise Ship,n/a,03-19-2020,0.0,0.0,0.0,0.0,0.0,0.0
Australia,Cruise Ship,n/a,03-20-2020,0.0,0.0,0.0,0.0,0.0,0.0
Australia,Cruise Ship,n/a,03-21-2020,0.0,0.0,0.0,0.0,0.0,0.0
Australia,External territories,n/a,03-22-2020,0.0,0.0,0.0,,,
Australia,Jervis Bay Territory,n/a,03-22-2020,0.0,0.0,0.0,,,
Australia,New South Wales,n/a,01-27-2020,4.0,0.0,0.0,,,
Australia,New South Wales,n/a,01-28-2020,4.0,0.0,0.0,0.0,0.0,0.0
Australia,New South Wales,n/a,01-29-2020,4.0,0.0,0.0,0.0,0.0,0.0
Australia,New South Wales,n/a,01-30-2020,4.0,0.0,2.0,0.0,0.0,2.0
Australia,New South Wales,n/a,01-31-2020,4.0,0.0,2.0,0.0,0.0,0.0
Australia,New South Wales,n/a,02-01-2020,4.0,0.0,2.0,0.0,0.0,0.0
Australia,New South Wales,n/a,02-02-2020,4.0,0.0,2.0,0.0,0.0,0.0
Australia,New South Wales,n/a,02-03-2020,4.0,0.0,2.0,0.0,0.0,0.0
Australia,New South Wales,n/a,02-04-2020,4.0,0.0,2.0,0.0,0.0,0.0
Australia,New South Wales,n/a,02-05-2020,4.0,0.0,2.0,0.0,0.0,0.0
Australia,New South Wales,n/a,02-06-2020,4.0,0.0,2.0,0.0,0.0,0.0
Australia,New South Wales,n/a,02-07-2020,4.0,0.0,2.0,0.0,0.0,0.0
Australia,New South Wales,n/a,02-08-2020,4.0,0.0,2.0,0.0,0.0,0.0
Australia,New South Wales,n/a,02-09-2020,4.0,0.0,2.0,0.0,0.0,0.0
Australia,New South Wales,n/a,02-10-2020,4.0,0.0,2.0,0.0,0.0,0.0
Australia,New South Wales,n/a,02-11-2020,4.0,0.0,2.0,0.0,0.0,0.0
Australia,New South Wales,n/a,02-12-2020,4.0,0.0,2.0,0.0,0.0,0.0
Australia,New South Wales,n/a,02-13-2020,4.0,0.0,4.0,0.0,0.0,2.0
Australia,New South Wales,n/a,02-14-2020,4.0,0.0,4.0,0.0,0.0,0.0
Australia,New South Wales,n/a,02-15-2020,4.0,0.0,4.0,0.0,0.0,0.0
Australia,New South Wales,n/a,02-16-2020,4.0,0.0,4.0,0.0,0.0,0.0
Australia,New South Wales,n/a,02-17-2020,4.0,0.0,4.0,0.0,0.0,0.0
Australia,New South Wales,n/a,02-18-2020,4.0,0.0,4.0,0.0,0.0,0.0
